amenity,id,lat,lon
drinking_water,344332349,45.4182088,9.0695718
bench,344334096,45.415561,9.0617857
bench,344334097,45.4150249,9.0600832
place_of_worship,344339538,45.4006275,9.0552399
bench,344339539,45.3888749,9.0783661
bench,344339540,45.384901,9.0894483
place_of_worship,344409152,45.5900097,9.0120291
cafe,345361912,45.4603367,9.1551443
cafe,345361915,45.4596306,9.1549484
cafe,345361923,45.4590961,9.1545356
cafe,345363170,45.461664,9.1534093
restaurant,345363591,45.4675712,9.1555418
bench,345364756,45.5485804,9.1868362
bench,345364769,45.5483882,9.1870089
bicycle_parking,345364780,45.5484726,9.1869326
bank,345367314,45.4545768,9.1348109
bank,345367550,45.4541494,9.1333346
bicycle_parking,345376599,45.5483892,9.1867609
dentist,345391444,45.5484631,9.1889871
bench,345393791,45.5488157,9.1900113
bench,345393893,45.5489033,9.1905014
drinking_water,345406090,45.5489748,9.1909508
bicycle_parking,345406165,45.5489824,9.1910041
bicycle_parking,345411587,45.5488538,9.1909196
vending_machine,345412142,45.548861,9.1909821
drinking_water,345415536,45.5489503,9.1914242
bench,345423232,45.5491463,9.1918567
post_office,345427925,45.6515795,9.5518574
bench,345428919,45.5496604,9.1940804
pub,345599465,45.4587087,9.2061643
drinking_water,345603571,45.4790936,9.2263337
library,346163428,45.5831674,9.2553114
post_office,346187235,45.5686907,9.2416688
parking,346339847,45.5817617,9.2710485
library,346350532,45.5838734,9.2724811
school,346350998,45.5836418,9.2727905
drinking_water,346369434,45.4036522,9.0378957
drinking_water,346369953,45.4018717,9.0366046
restaurant,346675121,45.3548778,9.6534752
drinking_water,347456999,45.4371442,9.1552765
toilets,347457141,45.4369319,9.1538502
ice_cream,347459034,45.4487783,9.1625201
cafe,347459042,45.4489109,9.1624424
restaurant,348094438,45.5501406,9.1949435
restaurant,348230974,45.6282606,9.534013
drinking_water,349896673,45.4372058,9.2238619
post_box,350158318,45.5466954,9.1906528
fast_food,350158405,45.5468511,9.1905884
cafe,350158543,45.5466661,9.190576
bench,350363937,45.5475228,9.1892542
bench,350363959,45.5471377,9.189727
drinking_water,350364012,45.5474522,9.189499
bench,350364481,45.5473433,9.1899689
bench,350365504,45.5474291,9.1898274
bench,350365525,45.5476149,9.1895518
drinking_water,350745323,45.5556236,9.1925487
telephone,350755103,45.5558928,9.1928782
bench,350816343,45.5589723,9.1902083
bicycle_parking,350878986,45.5536628,9.193204
fast_food,351314706,45.4841141,9.2047883
cafe,351965308,45.5484141,9.1858929
restaurant,351965310,45.5477251,9.1859446
cafe,351967907,45.547413,9.1859383
parking,352682070,45.3954306,9.0304008
drinking_water,352749167,45.4377429,9.2202272
doctors,352760503,45.5454655,9.184555
drinking_water,352813674,45.4376221,9.1818008
restaurant,352842634,45.5453517,9.1758329
parking,352863961,45.6883271,9.6067736
parking,352863962,45.6871419,9.6067681
drinking_water,352864971,45.6883296,9.6155579
pub,352868186,45.5468733,9.1758603
cafe,352869731,45.5464816,9.1769783
restaurant,352873411,45.5453884,9.1761252
pharmacy,352931861,45.4073546,9.0429054
townhall,352932451,45.4062518,9.0340648
pharmacy,352932827,45.4056673,9.0373178
post_box,353006227,45.5469617,9.1797921
vending_machine,353006230,45.5469825,9.1799354
cafe,353006233,45.5470205,9.180094
fast_food,353006235,45.5470642,9.1803193
drinking_water,353013587,45.5471426,9.1816902
doctors,353021573,45.5463988,9.1817068
cafe,353116860,45.5477844,9.1835298
cafe,353116871,45.5478654,9.1851665
vending_machine,353118027,45.5478835,9.1852928
post_box,353118029,45.5478942,9.1853917
bank,353284126,45.4407084,9.1788424
post_box,354120093,45.5504647,9.1982226
telephone,354120101,45.550658,9.1995882
bench,354124541,45.5506372,9.2035796
ice_cream,354956366,45.4065559,9.0368993
dentist,355037295,45.5504501,9.1863079
cafe,355037298,45.5506831,9.1863171
doctors,355037300,45.5508818,9.1863172
cafe,355052294,45.5551437,9.185958
doctors,355052387,45.5541549,9.1858675
cafe,355052649,45.5524011,9.1858968
telephone,355052652,45.5521711,9.1857411
fast_food,355052656,45.5518373,9.1859476
vending_machine,355057400,45.5513583,9.1859018
cafe,355057406,45.5511946,9.1863198
veterinary,355062783,45.5502537,9.1859285
clock,355065916,45.5485986,9.186023
doctors,355383502,45.5481541,9.1830111
restaurant,355400284,45.5497261,9.1829179
veterinary,355400370,45.5497148,9.1839698
dentist,355400430,45.5497791,9.1843482
dentist,355409260,45.5501898,9.1854564
cafe,356049496,45.5492054,9.1843992
bench,356057613,45.548471,9.1825975
dentist,356058056,45.5483154,9.1839477
doctors,356058177,45.5485138,9.1850589
pharmacy,356058185,45.5485197,9.1851285
vending_machine,356058194,45.5485379,9.185154
school,356317046,45.5316139,9.2356921
college,357232598,45.4728772,9.2179474
school,357235328,45.4729368,9.2175343
post_office,357250215,45.4719678,9.2028907
bank,357250300,45.4722079,9.2031106
drinking_water,357254055,45.46218,9.1576587
drinking_water,357415364,45.5571919,8.9713635
bank,357539724,45.4831248,9.1814467
fountain,357880348,45.6602168,9.6401729
bicycle_parking,358000068,45.3981846,8.9204265
drinking_water,358173066,45.5905795,8.7097281
bank,358878167,45.4838487,9.2138277
bank,358878169,45.4852296,9.2104334
recycling,358878171,45.4851401,9.2099372
pharmacy,358878172,45.4849193,9.2094923
pharmacy,358878175,45.4897269,9.2016611
bank,358878180,45.4891789,9.2003753
cinema,358878181,45.4882431,9.1998057
bank,358879006,45.487636,9.1984183
bank,358879007,45.487319,9.1979609
bank,358879494,45.4901385,9.1909103
pharmacy,358880159,45.4900947,9.1832224
restaurant,358880160,45.4888473,9.1830352
post_box,358882315,45.4837961,9.1754346
parking,358882897,45.4818477,9.17144
bank,358882902,45.4805041,9.1689013
clock,358884465,45.4615693,9.1579991
bank,359424062,45.5026193,9.1651977
vending_machine,360066606,45.5478493,9.1820991
bicycle_parking,360067083,45.5485733,9.1799285
drinking_water,361521346,45.5476359,9.179641
bicycle_parking,361525494,45.5473395,9.1794817
vending_machine,361525501,45.5476257,9.1759038
fast_food,361525514,45.5481879,9.1758854
restaurant,361527150,45.5485794,9.1764409
drinking_water,361575080,45.4764888,9.183991
place_of_worship,363446260,45.5966573,8.7092864
drinking_water,363906078,45.4747902,9.1720038
bicycle_parking,364151839,45.4360265,9.1680572
post_office,364789279,45.5566474,8.973079
fountain,364789282,45.5555701,8.9749545
toilets,365464483,45.5372556,9.2099112
drinking_water,365464484,45.5373696,9.2100262
drinking_water,365464495,45.5346572,9.210697
bench,365465242,45.5313335,9.2113184
toilets,365465249,45.5296852,9.2110526
drinking_water,365467052,45.5282357,9.2101398
pharmacy,365547375,45.5225435,9.2067166
school,365769147,45.5539478,9.2078282
kindergarten,365770475,45.5543543,9.209387
kindergarten,365770479,45.553898,9.2095482
hospital,365883717,45.6982567,9.5755584
bench,366352631,45.5588163,9.1984615
post_office,366374600,45.4582,9.1646731
bench,366565246,45.5568414,9.1998241
doctors,366584732,45.5556189,9.2024321
cafe,366585705,45.5549902,9.2028293
telephone,366587462,45.5551139,9.2028042
school,367584185,45.6488296,9.3778912
post_office,367584190,45.6479596,9.3800336
school,367584195,45.6486586,9.3805772
place_of_worship,367584209,45.6406544,9.379284
fast_food,367716585,45.5550266,9.2030415
post_box,367716643,45.5553598,9.2035285
restaurant,367731233,45.5556461,9.2048501
cafe,367737716,45.6815045,9.6206382
fuel,367737719,45.6794627,9.6132436
bank,367756898,45.5558625,9.2058188
ice_cream,367907153,45.5561768,9.207315
ice_cream,367915948,45.5575277,9.2114515
fast_food,367915958,45.5575492,9.2115286
doctors,367916001,45.5577201,9.2121087
dentist,367918090,45.5577388,9.2124871
veterinary,367918091,45.5578699,9.2126063
dentist,367919589,45.5578848,9.213046
post_office,367928960,45.5596164,9.2121726
cafe,368025486,45.5594096,9.21207
bank,368031313,45.5595752,9.2115387
clock,368249438,45.446124,9.1553238
clock,368249515,45.4490053,9.1625486
bank,368467332,45.5052768,8.9439576
restaurant,368905364,45.5526638,9.2149208
restaurant,368905369,45.5518916,9.2149525
bicycle_parking,368970109,45.5464577,9.215698
bicycle_parking,368970149,45.5468185,9.2166569
parking_entrance,369229560,45.4594341,9.1968983
bench,369609721,45.5525574,9.2028264
ice_cream,369609730,45.5541814,9.2000641
drinking_water,370198266,45.4331074,9.1049954
pub,370260488,45.536514,9.1980977
parking,370421722,45.584812,9.2848575
restaurant,370492015,45.4431787,9.1161113
restaurant,370582920,45.4426827,9.1483365
car_wash,370809474,45.6873003,9.6503883
pub,374411346,45.4790873,9.1841339
drinking_water,376483302,45.7086431,9.3582909
bench,376483724,45.7083729,9.3582912
telephone,377321952,45.5605967,9.2021424
telephone,377331433,45.5600754,9.2007338
drinking_water,378747718,45.4490754,9.1828394
place_of_worship,378836389,45.3805183,9.0993981
parking,379190785,45.4522275,9.1674745
post_office,379230328,45.4523948,9.1641567
clock,380368123,45.4432578,9.1497332
nightclub,380370490,45.4427895,9.1518571
restaurant,380370493,45.4437906,9.1510486
post_office,380522320,45.4575393,9.1923557
bank,380593766,45.4569731,9.1624293
drinking_water,382010486,45.4736773,9.2296988
parking,382249156,45.5475007,8.9658593
taxi,382343343,45.4511666,9.1430038
post_box,382968797,45.4545044,9.1733062
post_office,382972122,45.4653113,9.163667
taxi,382974931,45.4664132,9.1657644
post_box,383294840,45.4737237,9.1599708
drinking_water,385687006,45.7075662,9.4983647
parking,385743701,45.7051724,9.499928
drinking_water,389528607,45.4577323,9.1652355
drinking_water,389625177,45.4562949,9.1553172
police,389841070,45.6763985,9.2340538
townhall,389841119,45.6778281,9.2345399
bank,389841164,45.6766644,9.234287
post_office,389841175,45.6768236,9.2322094
bank,389841189,45.6766471,9.233111
bank,389841190,45.6776497,9.2350573
bank,389841199,45.6758255,9.2333685
bank,389841200,45.6756696,9.233523
post_box,389841201,45.67397,9.2316776
drinking_water,389949079,45.4815111,9.2086602
fast_food,389949446,45.4803926,9.2106857
place_of_worship,391072572,45.5569284,9.0957383
bar,391091038,45.6292062,9.0878999
place_of_worship,391270303,45.4634757,9.1462354
pub,392260544,45.4893823,9.1677073
pub,392260637,45.4890332,9.1675271
fuel,393712711,45.6531078,9.6528095
parking,393712724,45.6551292,9.6550701
fuel,394705416,45.6305783,8.9109341
place_of_worship,399344364,45.6766832,9.2375101
bank,400938916,45.5175274,9.1916647
parking,401253951,45.4575135,9.1640345
bank,401804248,45.6778357,9.2357421
bank,401804249,45.6775599,9.2365575
pharmacy,401804252,45.6767262,9.2371764
parking,402338584,45.3137276,9.5621948
toilets,403824305,45.4642402,9.2647178
drinking_water,404634586,45.5557247,8.9712168
restaurant,408093964,45.5239109,9.1925821
post_office,408440364,45.6621749,9.1594988
pub,408781426,45.4474586,9.1553746
clock,408787811,45.4586202,9.1774493
taxi,408787969,45.4585604,9.1777453
parking,410852738,45.6028479,9.5331576
drinking_water,410878687,45.5599562,8.9715521
fuel,411318112,45.6525288,8.9581884
pub,411816864,45.4802593,9.1286846
pub,411817076,45.4865484,9.1648819
restaurant,411817770,45.4813496,9.1856882
fast_food,412210834,45.4514997,9.2027994
telephone,413451305,45.5239465,9.2800226
pub,413453163,45.524925,9.2810819
bank,413462263,45.5288307,9.2766449
bank,413462264,45.5285316,9.2784433
bank,413462265,45.5286838,9.2780184
school,413462285,45.5296622,9.2800121
bank,413474573,45.5305464,9.2806735
telephone,413477962,45.5306684,9.2843155
pharmacy,413499482,45.521397,9.2742009
telephone,413610373,45.5258359,9.2722245
bar,413621600,45.5224898,9.2742968
bank,414034591,45.5293584,9.2794662
drinking_water,414675478,45.4573161,9.182921
drinking_water,414720740,45.5636254,8.9236464
parking,414848666,45.2488444,8.7052105
vending_machine,414932213,45.6885217,9.3533267
drinking_water,414935071,45.6870471,9.3528911
drinking_water,414942095,45.6858781,9.3549843
sanitary_dump_station,415289303,45.6925177,9.6434371
parking_space,416315304,45.6921201,9.0875153
telephone,416661139,45.5072649,9.1982093
drinking_water,416669401,45.5011799,9.1960869
bank,416862527,45.6743421,9.2409746
bank,418142028,45.4520962,9.1813766
fast_food,418167648,45.6906106,9.1044926
parking,418167659,45.6902271,9.105203
parking,418167698,45.701762,9.0893332
parking,418167720,45.7010878,9.0830577
parking,418358423,45.4516539,9.1811469
bank,418358622,45.4519144,9.1802645
pub,418360920,45.446903,9.1805976
fast_food,418368446,45.4643606,9.1884032
ice_cream,418368450,45.4642415,9.1885014
bank,418377470,45.6774399,9.2355275
post_office,418766071,45.4609777,9.1941721
place_of_worship,418815372,45.6732719,9.2388406
place_of_worship,418815376,45.6737937,9.2410894
drinking_water,419896474,45.5491401,8.7223974
telephone,420488934,45.6064712,9.6293325
vending_machine,420726367,45.667541,9.6408317
bench,421296043,45.4419675,8.8808085
fast_food,421843458,45.438738,9.1490846
pub,422552820,45.4714809,9.1847384
car_wash,422584928,45.4515768,9.1688442
drinking_water,422772541,45.5015046,9.1957424
restaurant,426661822,45.4910278,9.1535348
fuel,426744267,45.5017386,9.2868736
fuel,426745657,45.4774304,9.2695131
drinking_water,426849934,45.4762904,9.1756417
drinking_water,427568698,45.4755929,9.1696805
drinking_water,427571201,45.4833816,9.1650423
telephone,427571206,45.4839694,9.1663581
telephone,427583353,45.4836022,9.1707052
cafe,428786103,45.4570245,9.154419
post_box,428786104,45.4570518,9.154415
bank,428786109,45.4563954,9.1544999
pharmacy,428786111,45.4560714,9.1543819
fountain,428787988,45.6819011,9.6373306
restaurant,428788433,45.4547459,9.1543795
car_rental,428788468,45.4549085,9.1543967
bank,428788757,45.4535995,9.1550055
post_box,428788863,45.4581433,9.1530672
restaurant,428789313,45.4588952,9.1544639
cafe,428789314,45.458899,9.1542432
pharmacy,429179204,45.4403912,9.2245851
post_office,429185331,45.4433722,9.2239264
fast_food,429215841,45.4524722,9.1546171
restaurant,429215844,45.4524599,9.1545653
bank,429218388,45.4518799,9.1528129
cafe,429220027,45.4512463,9.1511177
clock,429220035,45.4501288,9.1516414
cafe,429222635,45.4473595,9.1559704
pharmacy,429224688,45.451401,9.1551333
ice_cream,429418137,45.44687,9.1549668
cafe,429421285,45.4861797,9.2266105
bank,429421286,45.4861944,9.2301411
post_office,429421287,45.4857873,9.2315008
post_box,429421432,45.4860381,9.2316098
pharmacy,429421433,45.4859685,9.2289762
pharmacy,429422740,45.4780559,9.184203
restaurant,429422741,45.4779672,9.1841551
bank,429422742,45.4777177,9.1840314
cafe,429422744,45.4778276,9.1848283
pharmacy,429424573,45.4586453,9.1773751
pharmacy,429429729,45.4854706,9.20536
parking,429483886,45.6522817,9.649947
police,429483945,45.6529649,9.6498057
recycling,429517481,45.6438756,9.6512035
bar,429595357,45.472532,9.2284032
bar,429595375,45.4727692,9.2295732
fuel,429703439,45.5292455,9.3372295
drinking_water,429915402,45.4579694,9.2130712
drinking_water,431370422,45.5113104,9.2307538
parking,432614991,45.6527246,9.3729378
recycling,432624524,45.6572542,9.3875881
chapel,432625398,45.6619175,9.3934607
police,432659728,45.4661627,9.2158498
bank,432821701,45.4417643,9.2192915
bank,432822663,45.44333,9.2178582
theatre,435189356,45.4699775,9.2131112
bank,435190953,45.4704356,9.1919786
cinema,435199449,45.4657452,9.1946808
drinking_water,435652918,45.5506307,8.9288861
drinking_water,437561686,45.6427959,8.8979712
bank,438089920,45.4480094,9.2084319
fountain,438108545,45.46358,9.1938555
drinking_water,438109560,45.4458516,9.2196039
bank,439184217,45.4483293,9.2081937
bank,439192239,45.4454268,9.2129678
place_of_worship,439203507,45.4558215,9.1995803
bar,439203962,45.4486455,9.2031736
bar,439203963,45.4488021,9.1976118
cafe,439203964,45.4489623,9.2024011
theatre,439207301,45.4671401,9.1984592
theatre,439208909,45.4482227,9.2217984
theatre,439209165,45.4551612,9.1768476
restaurant,439221115,45.4504362,9.2028232
bar,439672772,45.3548884,9.6543101
parking,439789279,45.3179685,8.8514645
theatre,439789281,45.3186941,8.859489
pharmacy,440401884,45.6835556,8.7071569
pharmacy,440402225,45.6830922,8.7105997
cafe,440405848,45.6599407,8.7830356
bank,441097735,45.4497603,9.2067731
bank,441161268,45.4632117,9.1969733
bank,441162764,45.4631799,9.1940624
bank,441577697,45.4522145,9.2029962
theatre,441580391,45.440646,9.2179483
police,441580394,45.4403871,9.2178883
library,441580397,45.4405617,9.2175278
nightclub,441605234,45.4619829,9.2185202
parking,441941553,45.6570039,9.6020085
restaurant,441968325,45.4505654,9.1698755
bank,442022320,45.4696129,9.1933647
taxi,442032718,45.4594025,9.1986904
drinking_water,442046926,45.471925,9.1920231
bicycle_rental,442046928,45.4711606,9.1924351
police,442071745,45.4900871,9.204484
bank,442073771,45.49239,9.2040155
place_of_worship,442090533,45.6663251,9.5622256
cinema,442138046,45.4770526,9.2056382
bank,442571309,45.452843,9.2034007
pharmacy,442571789,45.4500152,9.2063476
bar,442571790,45.4500973,9.2028603
pub,442571840,45.4489554,9.2110082
bank,442572162,45.4491572,9.2065422
theatre,442572432,45.4566842,9.1955297
bank,442581960,45.4503891,9.1968477
bank,442581961,45.4506095,9.1968034
cinema,442586656,45.4690707,9.1659955
theatre,442587179,45.4663875,9.1919105
cinema,442587403,45.4622128,9.1857518
cinema,442587550,45.4616401,9.2079373
cinema,442588357,45.4608444,9.1825204
place_of_worship,442590117,45.4610628,9.1757592
cinema,442590118,45.4615625,9.1757248
cinema,442591065,45.452694,9.1602902
pharmacy,442601268,45.5471372,9.1149108
ferry_terminal,442899471,45.4970871,8.7928533
parking,442961853,45.6347436,8.7033482
bank,442981838,45.4507416,9.2027573
post_box,442983868,45.4704644,9.1921309
post_office,442984576,45.4730595,9.1897299
bank,442984579,45.4734146,9.1898415
school,443239393,45.6705613,9.1797698
restaurant,443368165,45.6675807,9.1815721
drinking_water,443465750,45.596467,8.8856811
drinking_water,443465756,45.5988957,8.8838551
drinking_water,443465757,45.6003648,8.8828858
parking,443703202,45.2533562,8.732632
school,443703203,45.2499133,8.7437065
school,443703204,45.2528339,8.7442464
theatre,444012236,45.2523082,8.7345647
place_of_worship,444027853,45.2460114,8.7531837
bank,444374380,45.4525875,9.201751
bank,444382454,45.4494315,9.2072439
bank,444382654,45.4471433,9.2109432
bank,444590172,45.676254,9.2371805
bench,444676313,45.4626174,8.8441236
bench,444678178,45.4915118,8.7960349
drinking_water,444678184,45.5169075,8.7508778
library,444733942,45.6305153,9.2748096
fast_food,444759180,45.5170523,9.2258307
fast_food,444759181,45.5169922,9.225812
cafe,444759182,45.5170241,9.2258227
cinema,445312008,45.5030127,9.3222878
cinema,445325846,45.5265469,9.3321927
police,445325976,45.530343,9.3285513
fountain,446412217,45.2580871,9.0275471
drinking_water,446412219,45.2580002,9.0274995
bicycle_parking,446412248,45.2575722,9.0258072
townhall,446412250,45.2574374,9.0261418
kindergarten,446412252,45.2576076,9.0262876
school,446412253,45.2575881,9.0262583
recycling,446412255,45.2581346,9.0259784
bank,446783371,45.4946108,9.2191639
school,446783418,45.494689,9.2174302
restaurant,446783492,45.4996705,9.2236014
grave_yard,447387033,45.3149588,9.1070304
place_of_worship,447672880,45.2538099,8.737909
place_of_worship,447672884,45.2541218,8.7391726
school,447688104,45.2483651,8.7347774
fire_station,447698098,45.2533747,8.7406113
taxi,447698099,45.2519318,8.732387
post_box,447698835,45.2513181,8.7346918
drinking_water,449544541,45.4301297,9.1634529
fire_station,450561746,45.4017944,8.9128678
cinema,450562080,45.4023358,8.9153854
bank,450615074,45.6935552,9.628931
cinema,450615075,45.6935511,9.6291561
drinking_water,450703482,45.6875205,9.6533083
cafe,452491618,45.439192,9.1553646
cafe,452491619,45.44207,9.1550918
restaurant,452491620,45.4405918,9.1552532
fast_food,452495766,45.4391557,9.1553529
fast_food,452495780,45.4391274,9.1553395
drinking_water,452739402,45.5190046,9.2264575
bench,452806359,45.5152742,9.2308819
bench,452806360,45.5153518,9.2309068
bench,452806361,45.5153478,9.2308308
bench,452806362,45.5155101,9.2308172
bench,452806363,45.515544,9.2308064
bench,452806364,45.5157757,9.2307903
bench,452806365,45.5157031,9.2308561
bench,452806366,45.515276,9.2305729
bench,452806368,45.5153785,9.2303446
bench,452806369,45.5157174,9.2302341
cafe,452817993,45.537181,9.2226721
parking,453193207,45.2550505,8.7426082
parking,453193215,45.2507739,8.726494
drinking_water,454635806,45.6316145,8.8921965
ice_cream,454733599,45.493857,9.2057637
fast_food,455980205,45.5720221,9.2475957
cinema,455980207,45.5866863,9.2744607
fast_food,455980213,45.5793353,9.2727815
post_box,455980215,45.5761305,9.2704201
cafe,456588927,45.5377867,9.2229419
taxi,456849742,45.4890027,9.191109
place_of_worship,459274472,45.670672,9.6130857
parking,460006487,45.6915393,9.6127556
atm,460354324,45.7032546,9.0852335
drinking_water,460445554,45.4509905,9.2241225
restaurant,464814775,45.4395888,9.1541822
drinking_water,467699767,45.5221796,8.7639927
drinking_water,467821980,45.5433824,8.8497595
fuel,469129449,45.404535,9.1481478
drinking_water,469182343,45.3658867,9.1088305
drinking_water,471130656,45.4316064,9.1761469
drinking_water,471137870,45.4475865,9.1671887
drinking_water,471165586,45.4668738,9.1901997
parking,471170137,45.4470302,9.1569875
drinking_water,471609747,45.4535302,9.180995
drinking_water,471621836,45.5826843,9.2739209
bar,472290659,45.4788704,9.2031626
drinking_water,472315249,45.7020079,9.0793577
drinking_water,472315251,45.7021136,9.0799994
drinking_water,472427871,45.5413191,8.8141977
drinking_water,473088856,45.4531817,8.8596715
drinking_water,473088859,45.4527392,8.8610519
parking,474602329,45.6966,9.0834186
drinking_water,475072090,45.2783819,9.3568483
telephone,475257330,45.4623402,9.2165141
drinking_water,475257331,45.4623412,9.2166683
bar,477275304,45.4421968,9.1832848
restaurant,477275305,45.4424317,9.1832762
cafe,477277588,45.4393705,9.1830997
school,477277620,45.4480329,9.1824397
school,477277627,45.448401,9.1833693
pharmacy,477277636,45.4384107,9.1835573
post_box,477277640,45.4423173,9.1832762
pharmacy,477277644,45.4404783,9.1834123
restaurant,477277646,45.4402254,9.1787585
restaurant,477277648,45.4400513,9.1787564
cafe,477278894,45.4439209,9.1824509
bank,478775435,45.4519031,9.1799627
police,478775940,45.4472563,9.1805263
cafe,478788362,45.4454203,9.1822621
bank,478793337,45.4431131,9.1974944
bank,478794667,45.4433548,9.1788889
bank,478794880,45.4437587,9.1788934
theatre,478795478,45.4466307,9.1792494
school,478857747,45.4493275,9.1912545
bicycle_rental,478857805,45.4484196,9.1908277
parking,478857928,45.4503521,9.1901652
parking,478857970,45.4511533,9.1873558
school,479346103,45.449755,9.1923789
drinking_water,481326006,45.4334743,9.1839043
parking,481334079,45.4908334,9.2072192
bank,485947861,45.4572553,9.2425263
fuel,485975572,45.4808618,9.1699909
place_of_worship,487238337,45.4876042,9.3217975
bank,489839165,45.3564293,9.6536635
bench,492881653,45.4036543,8.9934678
bench,492882632,45.402423,8.9743764
post_box,493674598,45.4965581,9.2948882
restaurant,493674599,45.4990381,9.2948572
pharmacy,493674603,45.5000505,9.2928322
restaurant,493674604,45.4996731,9.2933469
bank,493930307,45.4965296,9.2941785
drinking_water,497518216,45.6504964,9.6528921
pharmacy,497798488,45.6493799,9.6530986
cafe,497798491,45.6494285,9.6532329
police,497798493,45.6496231,9.6530638
place_of_worship,498284365,45.5504539,8.8892931
drinking_water,498483201,45.2582563,9.0275769
bench,498488948,45.3653987,8.9564922
drinking_water,498851717,45.6993186,9.0780243
drinking_water,498853554,45.6449258,9.6550686
drinking_water,501988100,45.2629776,9.0035927
parking,503719579,45.6452616,9.6390585
clock,504657585,45.4797963,9.2332065
bicycle_rental,506106822,45.4511099,9.1941967
bicycle_rental,506107306,45.452914,9.1869676
cafe,506110094,45.4388678,9.1836034
restaurant,506110359,45.4437363,9.1800203
pub,506110369,45.4437604,9.1802263
restaurant,506111041,45.4418453,9.1809386
restaurant,506111322,45.4415864,9.1790333
cafe,506111332,45.4429375,9.179059
fast_food,506111534,45.4438093,9.1791797
restaurant,506112057,45.4407975,9.1801319
restaurant,506112087,45.4406169,9.1801577
fast_food,506113240,45.4468689,9.1795978
cafe,506113634,45.4472657,9.1796847
bar,506114455,45.4507226,9.1901777
restaurant,506114582,45.4510968,9.1898986
pub,506114631,45.4511269,9.1897644
bar,506114650,45.4510442,9.1873344
school,506265954,45.5789661,9.2309442
school,506265955,45.5793446,9.2309185
ferry_terminal,509525403,45.6673358,8.6790317
bar,509593417,45.4663111,9.1282704
bar,509593434,45.46595,9.1277468
taxi,509593448,45.4681687,9.1311459
parking,510607974,45.6734837,9.0855004
pharmacy,513224150,45.4985884,9.4230712
vending_machine,513287924,45.3611332,9.6383312
post_box,517487854,45.4703949,9.2196541
toilets,519836926,45.5264675,9.203168
drinking_water,519836928,45.5264774,9.203226
toilets,519836936,45.5318119,9.2006039
telephone,519881699,45.5263838,9.208905
drinking_water,521906137,45.4592663,9.2165385
pharmacy,523305462,45.4968082,9.2951119
post_box,523344378,45.6465714,9.6544651
restaurant,523907615,45.3603445,9.6423273
drinking_water,524317371,45.4683132,9.2249398
pub,524320493,45.4857051,9.2315149
drinking_water,524320766,45.4857593,9.2334547
parking,524827350,45.7033131,9.3686598
post_box,525859363,45.7059035,9.3750622
cafe,525895750,45.7057055,9.3752063
ice_cream,525903330,45.7058131,9.3753629
restaurant,525910516,45.7056605,9.3753953
social_club,527661464,45.4403536,9.1554526
drinking_water,528316677,45.4844581,9.2147789
restaurant,528514963,45.3183915,8.9455538
pub,528848408,45.4565354,9.1706728
bar,529016780,45.4589965,9.1824539
townhall,529028047,45.7091027,9.5473295
parking,529399709,45.7006723,8.7693325
cafe,529399720,45.7006642,8.7690957
cafe,529399721,45.7001748,8.7676468
post_office,529399722,45.70013,8.7679498
cafe,529399723,45.6981928,8.7641335
bank,529399724,45.6982438,8.7642373
library,529487660,45.7003666,8.7640027
pub,529487662,45.7013506,8.7665297
bar,529659204,45.3557606,9.6553131
school,529803410,45.699319,8.7700195
parking,530642207,45.7011817,8.7695709
restaurant,532366901,45.4427773,8.9824584
pub,534340615,45.4736675,9.2342317
kindergarten,534702315,45.6080743,9.5158957
community_centre,534724371,45.607706,9.5150012
fast_food,534911886,45.4531337,9.1804395
parking,535121152,45.6692377,8.8539896
atm,535143389,45.4939077,9.2272114
bar,535664244,45.6625956,9.1563735
pharmacy,535847521,45.698869,9.1208063
cafe,536632845,45.6696812,8.8569592
fast_food,536632899,45.6694416,8.8567105
parking,538229907,45.7066463,9.3748662
restaurant,538229908,45.7066038,9.3742172
bench,538231435,45.7067744,9.3770915
bench,538235622,45.7057403,9.3764994
parking,538267632,45.7071254,9.3792787
drinking_water,538374342,45.7104013,9.3769283
recycling,538500623,45.7111778,9.3834668
pharmacy,538608854,45.7057128,9.4100139
ice_cream,538644896,45.6956038,9.378478
telephone,538647024,45.6962966,9.3768348
post_box,538659313,45.7011644,9.3591977
parking,538790069,45.5913172,9.0681897
parking,538871757,45.5938398,9.0705157
parking,538871786,45.5939899,9.0680438
restaurant,538903511,45.4489995,9.17756
fast_food,538969682,45.6448028,8.8984755
fast_food,538969844,45.6447308,8.8985012
fast_food,538969944,45.649675,8.8885792
bar,538969968,45.651565,8.8859785
parking,538971479,45.667594,8.8568991
pub,539125787,45.4867967,9.1602181
pub,539236919,45.5145989,9.2111691
parking,539322475,45.5961941,9.0696532
post_office,539322476,45.5959891,9.0767778
parking,539324013,45.5954133,9.0752236
parking,539324015,45.5957256,9.0754381
parking,539324017,45.5958037,9.0736443
recycling,539332555,45.6000915,9.0675103
parking,539332556,45.5949869,9.0686661
pharmacy,539332557,45.5908548,9.0766569
restaurant,539357203,45.601767,9.0845276
restaurant,539362699,45.5887525,9.0780903
school,539362702,45.5886264,9.0708033
school,539362703,45.5892511,9.0710951
parking,539362706,45.5863199,9.0789143
parking,539370067,45.5911911,9.0694987
bank,539377543,45.5957478,9.0777176
