CVE_GEOAGE,idw_arts_centre,idw_atm,idw_bank,idw_bar,idw_bench,idw_bicycle,idw_bureau_de_change,idw_bus_station,idw_cafe,idw_car_wash,idw_cinema,idw_college,idw_community_center,idw_drinking_water,idw_fast_food,idw_fire_station,idw_fountain,idw_fuel,idw_hospital,idw_ice_cream,idw_internet_cafe,idw_kindergarten,idw_library,idw_love_hotel,idw_marketplace,idw_nightclub,idw_parking,idw_pharmacy,idw_place_of_worship,idw_police,idw_post_box,idw_post_office,idw_prison,idw_public_building,idw_restaurant,idw_school,idw_swimming_pool,idw_taxi,idw_telephone,idw_theatre,idw_toilet,idw_townhall,idw_university,idw_veterinary,idw_waste
0901100010039,173.935745784597,40.1970580734507,7.59684284252519,17.3803194368152,44.0989782707539,12.1771234052394,151.82890736704,59.830810003185,8.41369895199992,74.9882102182193,19.8478474643329,497.794351544119,281.704246142439,56.7264272805652,8.55718242095644,185.513251155971,32.4313146207265,12.0401780917635,17.3989537302723,241.846595549096,297.145268820179,44.2692217196942,54.1084817986799,201.582603149928,53.0359600085572,126.02057618566,9.31950837858396,11.3481456472205,16.9003494853378,83.090055524429,313.805674286806,47.9115488678207,917,203.950147015664,3.69505907280529,10.1936817061639,158.541284537902,37.8038079475146,16.3653160257235,98.6592496207242,53.3271374496393,247.738924162024,69.9090622539043,50.9476660958717,72.1089075229161
0901100010999,340.547436459031,39.1603109933247,8.16479423709494,17.6466738132462,45.3118210481027,11.90824864331,153.229338544665,58.0419743492576,7.78360390361809,81.3682280199044,19.5327067690127,439.585827918301,294.636660793016,56.2943228774245,8.3723513758198,197.602868116461,32.5926623960097,14.4407465161923,25.3242324184749,239.632995351428,290.078027831126,43.2913817746729,55.2948815140151,201.469825616841,62.66790153318,116.445853362723,8.91664703656647,10.7911889458493,14.5064536422848,67.6110550612415,299.520881507447,49.0183344242487,917,203.59554041782,3.51149092353526,10.8648404128309,172.376534298297,38.2050846439687,15.589518338656,65.337567379208,76.2060168716545,237.03743960846,64.1692592778611,52.844570082306,74.5906457548404
0901100010984,350.344652102103,39.3280860197335,8.29138487791326,17.6644787101879,45.3060094011102,11.9204338025866,152.865998341939,57.9769874995033,7.78502753268789,81.0024008925605,19.4583151640292,439.573896948789,292.636214895175,56.5215615883153,8.41489423997487,198.521844036646,32.6927553631583,14.9949627188463,25.7434351481009,241.223475695479,288.354407947651,43.3506489321087,54.6380966762851,201.492360957108,63.8528625468481,115.341405171863,8.8623599388807,10.7930834990393,14.7092046778208,68.3615841515036,301.466622567023,49.0506208837671,917,202.954341862138,3.501229060819,10.7859524280012,172.150459123993,38.1049567306111,15.5817501747973,66.5882490697813,76.538158994007,235.759040555476,64.1311066479751,53.0042335204758,74.8763822705639
0901100011427,300.385795253307,39.5250410007293,7.74714805499933,17.6522431920304,44.9918262880963,11.9710326702821,153.106758254765,58.5581467529353,10.1397999001556,80.4577370652734,19.6639348151347,461.167952033062,292.710359367443,56.6485727207528,8.45327703396971,226.124334937701,32.7221921877917,18.4567829571805,24.2856878742981,242.197228491772,293.549622037035,43.3003917629693,55.2939405672473,201.505237067201,57.414896746626,120.27830874968,8.97065331327617,10.9909149199174,15.2712843154779,71.3775551786926,304.748647527782,48.6980916422392,917,205.288361605045,3.52943430176702,10.6447618012948,168.673696746042,37.8205519492929,15.7904431972357,80.3472370157542,64.3146741016291,252.24492965439,67.1948272448731,52.8695226130725,74.4419531944493
0901100011431,306.588956857284,39.8812922436184,7.78664075584465,17.6717229621899,44.9760182724676,12.0169512506561,152.022651135264,58.1809447873352,9.18606380600895,79.4595220714456,19.3857384829065,454.890560443943,286.962305908862,57.1041543460474,8.55417240155992,217.589322784416,32.9140984610196,20.0307594688453,24.0544030865119,245.270366472989,287.046296649516,43.4478072293897,53.3178436272295,201.552856208881,57.8443138655528,115.012086689077,8.80657103494471,10.9250794431381,16.0489309535245,74.762625907636,309.166423126021,48.7245597190627,917,202.317205168918,3.46822011044796,10.6018539257157,167.766126852417,37.7709331604598,15.6846932916543,94.1119671129053,64.5355823790703,240.084807571887,66.1845346818565,53.272796628643,74.7799416167347
0901100010946,285.657419993377,39.2545416947022,7.67955031595688,17.6240272944228,45.1326460336278,11.9471185319778,153.503665894491,58.4937748344781,9.40253068433534,81.1858665586269,19.7034863012618,457.06263633755,295.221355075669,56.2326620257878,8.37522154934909,222.486133242933,32.5375284093112,15.431229883369,25.3686467754209,239.467946181836,294.420958461999,43.125286624654,55.9376771768214,201.461273016507,57.1916132160931,120.436404521222,9.00143395514441,10.9508052085607,14.8701101653265,69.6622585418036,301.563080522418,48.7176088364719,917,205.661158266736,3.52550284338739,10.773190776858,170.405741269905,37.9913902007084,15.7508265402108,74.5009746702334,67.3016332160724,251.02370005643,66.7453210710809,52.315170770779,73.6473213724034
0901100010772,332.214558913211,39.388191682852,8.0288747523152,17.6641479204694,45.2438478059558,11.933605293636,153.981574536876,58.5705993557647,8.82899714922022,81.9282350291362,19.7908373990261,454.05764011383,298.021737029989,56.571809337921,8.4276295459286,216.531697562118,32.7105931692118,16.0664901471337,26.9700538575594,241.61046778813,296.541606826667,43.3218257285817,56.7718560657716,201.496869470447,60.8166561338149,121.756269977468,9.06744682120675,10.9188634374201,14.8630947409789,69.1714010360448,302.448133439584,48.9021373065957,917,206.495068105286,3.53378423392795,10.9155681012684,171.95032281522,38.1917551624009,15.7461204540862,70.0883655513554,70.8631440102384,253.195388476855,66.6277037004744,52.9820521015485,74.7341310217145
0901100010433,266.834425702509,39.2086163830916,7.58981952180005,17.6129183357024,45.0345930254054,11.9629702383431,153.454230768125,58.7179546124792,11.1033250010828,80.8361588300198,19.7656249442341,465.591335252999,294.379419553258,56.0706351887068,8.34697365483169,228.49614909785,32.4610036754851,14.6325629199961,22.4634274906566,238.44159612855,296.091984994423,43.037952568863,55.9287039895337,201.445101751199,56.0567812151537,122.455407199788,9.03225440239247,11.0357505516717,14.9972568535035,70.3224022927252,301.494641221307,48.6048001392176,917,206.435788946843,3.5464027718467,10.6829930393737,169.23962980962,37.8688943145761,15.8435633653445,77.7149212517398,64.464752730602,257.573288308791,67.7534397666386,52.0381573331116,73.246510831274
0901100010452,276.455266270585,39.159599458681,7.63798980738142,17.6254024857539,45.2591372899207,11.9396132262008,154.408097148198,58.7802433452992,10.0762386094417,82.3882231855272,19.917130797435,463.25816270284,300.020043533709,56.0580269000722,8.34457641338573,226.019618717458,32.458257620825,14.6307170624151,23.4781004742149,238.357513713668,299.786101675219,43.0347612583596,57.5627225136953,201.442876630462,57.0594589406578,124.330182976647,9.14492051899911,11.0111836786619,14.7810735675368,69.2086485574153,300.548326004404,48.7403327607278,917,207.94269251937,3.54768250444767,10.9429705234129,172.198075525527,38.2278933804836,15.8376502652617,72.8393922389873,69.3899664516051,260.650475270598,67.7346819486139,52.0570344806065,73.2696185646765
0901100010363,246.940057934236,39.0600929661098,7.52084282775039,17.6129444929167,45.0164993166014,11.9574111186845,154.282081600024,58.9896711966047,12.5420294212311,81.7243036458995,19.9737745111175,472.60718101582,298.323914891004,55.7734765357746,8.29276666427786,229.053316367245,32.3285071588787,13.6638546287156,20.2435699431759,236.584712825104,301.509394897377,42.8679424564165,57.3744645440296,201.414534773588,55.3494015191713,126.729006036278,9.16102124965789,11.1099203380782,14.891685810701,69.5554293528304,299.931010779939,48.5095437983143,917,208.916868787914,3.56676613034239,10.6629320923369,169.747426842614,37.8644626205206,15.9295339436157,75.2542408534281,63.0583162045213,268.105352291831,68.6567882918389,51.5639850389228,72.5796130211057
0901100010378,245.607846350262,38.9747988337864,7.51442188336971,17.629419629657,45.136059233986,11.9373480451164,154.796242723708,59.0891170571469,11.1069561415435,82.6034294423341,20.0737413443953,470.944837426519,301.208795110286,55.6770136356644,8.27509965808357,227.653837008242,32.2884554743338,13.4737566636022,20.0453054171975,235.989411307776,304.10721193495,42.8093368943134,58.2647268867237,201.403691747534,55.5605679902659,128.436197791559,9.22762936973776,11.092046546356,14.6950228179938,68.5348067759242,298.659582731675,48.5465468203564,917,210.055478946759,3.5663953243987,10.7920606746194,171.208282471709,38.0275167065792,15.9325241106336,71.7077805507882,64.6077440946892,272.221178351905,68.8185211411956,51.4316736042596,72.3901147549682
0901100010132,227.20563552431,39.4373559888557,7.48895989345582,17.5779789719199,44.7958492503541,12.066720387375,153.415347131408,59.3395008597082,15.9572615531741,80.060595868126,19.9709876557161,496.333288681472,293.049522791646,55.9409300086726,8.31999195257398,227.348121897628,32.3593613628061,13.3073016532507,18.7881753505729,237.593084947293,301.624224260444,43.2865766055638,56.0041413262011,201.471581792474,54.4345448442261,128.997110687792,9.26528132350514,11.3545040066326,15.5733333050296,74.4011854196246,305.23174269389,48.3411977711512,917,207.973860316064,3.63812998891644,10.4672019340573,166.763277045833,37.6689604414572,16.1829853796973,86.4906853806677,59.3995049080598,265.675170670953,70.0667822793005,51.3740001571707,72.4367101938063
090110001026A,229.09761006196,39.1804566022894,7.47998790737557,17.5951074739363,44.8799379059098,11.9892258414424,154.075685651511,59.0838812344704,15.6336028729109,81.0283730443734,19.9813409560876,480.198079572252,296.554852357099,55.8551958372605,8.3028788617173,228.573827169324,32.3350224288282,13.3009713951551,19.0107161708683,237.075331580718,301.887298378346,42.9340313660249,57.0348322423765,201.43168052639,54.667077460143,127.687005793967,9.17196824085859,11.1878966570482,15.1567487217621,71.0861024456093,301.689304271748,48.3750644140386,917,209.061864214657,3.58507376093315,10.5240281030847,168.023670418801,37.7299370758945,15.9907789918317,80.2350667412229,60.4211327391379,270.075457759454,69.1344082157216,51.3486039736186,72.3945693457942
0901100010255,218.344345059474,39.0852695723949,7.4629817412702,17.6086828470204,44.8735639936973,11.9757908554272,154.599280675203,59.2761292451811,15.4664617621544,81.6473895142774,20.114477961169,485.714735756961,298.89288438948,55.6755848748723,8.26256643793925,225.2528693122,32.2551346865968,12.974096741773,18.6464138103136,235.95358846122,305.723678333764,42.8361168991519,57.887522604125,201.415075006807,54.5242335215551,130.986076300417,9.26042202122167,11.2560389825445,15.0296844518247,70.2052789705882,300.490103111572,48.3071511760736,917,210.872007848804,3.59286339051594,10.4846335803739,168.45709268014,37.7302897638618,16.0635082531704,77.231989018904,59.76530501506,277.940511753891,69.8371523629007,51.0180839999639,72.0030002682385
0901100010240,216.291814458264,39.2130619617648,7.46410559969192,17.5879620919729,44.7788097546929,12.0152163432902,154.227135590463,59.2502502585151,16.1910776222162,80.8700419986633,20.057956520785,491.285950758606,296.684199550678,55.7951924005661,8.2860532425482,224.118907038407,32.2875734984305,12.9705596774655,18.4781402188429,236.663219169823,304.186768085628,42.9672415972189,57.2806169404338,201.434373863278,54.2952091562208,130.049652863403,9.23612459832352,11.3078699626662,15.2816953188938,71.8967309520659,302.367125058654,48.2724666600329,917,210.05709542578,3.61065629881368,10.4215786684213,167.208987877748,37.6675308089757,16.113050579335,81.1016273169594,58.7336780245886,274.617324101817,69.8463162903767,51.0603078403276,72.0793913428531
0901100010170,210.280871920886,38.9673215535407,7.4504841266127,17.6539755386938,44.936245831025,11.9711995687327,155.583194057794,59.5546303439024,15.3768125318056,83.1894026659943,20.3252465647658,495.441647162331,303.619780315936,55.4449300204463,8.20908584670451,219.618362589646,32.1626292169359,12.7705340651685,18.5626498076741,234.542921098956,312.164667982595,42.6915893316042,59.4554277124448,201.392860153424,54.6125753196579,136.22541176,9.39753930634196,11.3769474594034,14.9686499939824,69.4064841769621,299.145136805944,48.2743801924575,917,213.980449503792,3.60395015089271,10.4943056133089,169.994551728476,37.785805373511,16.1701694580401,74.1100767472369,59.8790318394841,291.302602296399,70.8163462715742,50.6580464589767,71.570139656904
0901100010185,218.108393157629,38.7710858224988,7.44435247238889,17.7211110919884,45.2629154559445,11.9413545599935,156.786110109298,59.7685228479837,12.7883766557009,85.796634063459,20.5497070547048,494.518871695499,310.64991859438,55.2041583633464,8.17460860324785,219.449421049056,32.0930869216495,12.8020166563808,18.7011296769574,233.126650438756,317.9336600746,42.4848711730154,61.640765505008,201.358208355817,55.1502971645476,139.75765279842,9.53716538387439,11.3724328554103,14.8085321779608,67.610642172719,296.564359177368,48.4226389521138,917,216.4307097822,3.59983878563261,10.8546499787587,174.05194600146,38.1809061850214,16.19031347104,68.9812194733316,63.3137423328026,301.724181402064,71.3646972706274,50.617393377019,71.3480193700215
0901100010274,223.192025665325,38.9668643073765,7.46312295063762,17.6423687796409,45.0331191444995,11.9581568806579,155.270449448368,59.3699461178813,14.0389076699225,82.996284093888,20.228847733636,485.319847276477,302.793775457855,55.5255965814472,8.23497054563649,225.85010651749,32.2074108915939,13.0076298573241,18.8861968716801,235.052869466696,308.786033959392,42.7214078336815,59.0270193570791,201.395185813856,54.8676401838412,132.865085173344,9.32372697484574,11.2552453998002,14.8769257407792,69.1156576746495,298.956244181918,48.3825281403324,917,212.325668993375,3.59003243222899,10.6209645686148,170.612995539032,37.8812153733126,16.0690070893114,73.6882655780083,61.5438617653797,283.737918181552,70.0106140661429,50.9689776346152,71.8480116276709
0901100010151,198.74162437674,39.0621953064139,7.45390985394642,17.6186752982255,44.7880736105883,11.9949115827265,155.01313800701,59.4854394294797,15.3933392481759,81.920821053216,20.2346464373151,497.473558369185,300.249661890252,55.5077349683316,8.21417763875796,213.164610050506,32.1649968454841,12.594669552241,18.3899039234308,234.88159239463,309.675374306373,42.7905180013009,58.4949662149729,201.408578761207,54.3530584157896,134.733859974309,9.35934045669785,11.3940513889207,15.1186653231575,70.4699692944814,300.478063406155,48.1574844718385,917,212.714043578504,3.61261215002266,10.3484254731085,168.087917363171,37.6896438825662,16.1837266076427,76.6038033883652,58.1570478610652,285.610362756324,70.697901896492,50.5139304705637,71.5030615545733
0901100010382,254.8022218813,39.0008141717852,7.54518171646905,17.6227822879882,45.1462052329352,11.936785282263,154.453012894385,58.934651363003,10.5730296317657,82.2241833730652,19.9722597579057,466.525082440327,299.730053647415,55.7368994355447,8.28666134294335,227.299314171777,32.3150206804714,13.6608322110253,20.9215681505755,236.357299236846,301.356981657524,42.8472435221666,57.6633518296373,201.409617799904,55.8404970139465,126.177366365834,9.16633283378142,11.0450259384019,14.6952996635783,68.6144125662251,298.911948333054,48.5890036651937,917,208.794980781196,3.55767393154129,10.808390561284,171.131475164975,38.0419371873992,15.8815114014785,71.8295841867978,65.3076755762593,266.274679219003,68.2525876892144,51.6001184357609,72.5885339530649
0901100010359,244.318444369818,39.1493638352318,7.51365674002177,17.6055755098969,44.9916849620737,11.9697464488612,153.796942876063,58.9084110462857,13.072236083336,81.1252056058018,19.8704179502046,472.636229853258,295.973435222182,55.8939772473125,8.31350304854578,229.239385676526,32.3698760015036,13.7477526542667,20.0146856507295,237.335003523614,298.855440373461,42.9368779319413,56.5295440691194,201.430118367441,55.2239968860732,124.99910669332,9.0991985546353,11.1097698731155,15.019877086101,70.3543938675545,301.079117494982,48.4882329786465,917,207.667579974783,3.56561073294055,10.6374981309309,169.142500848963,37.832992451049,15.9193316772482,78.0454688169489,62.5671299976355,263.741959450037,68.4859704962734,51.6107498559163,72.6823758412213
0901100010819,369.091453569947,39.567457239532,8.49753010678777,17.7294831189725,45.1733645946417,11.9294296520938,152.206009253095,57.7362670401034,7.6535023270107,80.3016583404094,19.289698734627,437.038798710919,288.992376164602,56.946218088827,8.48440718855757,196.085984238282,32.9002695990689,15.2835074358825,24.3454462169636,244.0347482969,284.490585210167,43.5178360566856,53.4076505667464,201.537931228337,65.0849073509247,112.480499121684,8.75732525433767,10.7756575541065,14.9262107451102,68.8103537542539,303.885503159222,49.0172023600626,917,201.349908362143,3.47291565611711,10.6737012010695,170.373916147653,37.9302044978352,15.5294136006388,67.3751492261909,71.1974053372655,229.956926999625,63.4718651593572,53.6104411436534,75.8127432536459
0901100010147,198.090255737264,39.2660382421274,7.47335527775086,17.5677081106163,44.6307927218901,12.0374853834743,154.175935918648,59.3927471383916,15.2975326280293,80.2228230051248,20.1021844544942,497.470837895019,295.562937405977,55.7059885574287,8.25951292879502,212.523305768274,32.2181089449743,12.5785721739412,18.1809358617426,236.039060637836,305.687572004938,43.0574793854286,57.1883480682912,201.443687938949,54.0147491655933,131.909222216174,9.30835485209761,11.380603280745,15.3588534822392,72.6570984546381,303.156501166286,48.1234138963644,917,210.522699681278,3.627682045658,10.2884657172465,165.75709974795,37.6226053308883,16.181884332094,81.348253678808,56.9959485144426,276.035000563755,70.4014468634536,50.5947617084284,71.6679182560836
0901100010753,195.794414097722,39.2787357335456,7.50235169415277,17.6299988880711,44.8050245241307,12.0613015443782,155.225504980651,59.623677484315,13.7750889790589,82.278244477363,20.2756778707127,509.993569923021,301.293132396936,55.6339654011484,8.23722022377354,209.678597375436,32.1590875426031,12.554068937196,18.4200059929338,235.52448940152,310.993622748848,43.1334655199886,58.8231394449496,201.447648023486,54.4057021527479,136.475991252739,9.46765917066301,11.5183917755372,15.3521495462074,72.9529562405366,303.427528802153,48.13800957584,917,213.371354966663,3.64821438003722,10.3360697901269,168.468025207453,37.7035335786657,16.3389940638432,79.9421296179938,58.1206507469763,288.385318408082,71.3750268126216,50.2273853834908,71.3579599476163
0901100010043,182.699885247151,39.8874020136363,7.54252709524822,17.4979647355001,44.3848903080256,12.1304808637124,153.296881463326,59.596811010409,11.1543430271266,78.0851689300284,20.0569853626866,504.929253546002,289.81825455895,56.3942105867202,8.46059965343615,198.768560516532,32.3532786650966,12.27898252476,17.9455814397227,239.939886746344,304.011255865656,43.8524706739733,55.9764600555679,201.540348014268,53.5743565467899,131.468361714016,9.39425175142153,11.4449541678112,16.2799499516922,79.411088337016,310.474093456864,47.9709637678127,917,208.511407730259,3.67068246266513,10.1761680597552,162.740709664617,37.7008570972927,16.3252511914537,94.4157841803984,55.0520246085471,265.167838493567,70.7087966955827,50.7131210229632,71.9122656570298
0901100011338,157.06075944404,40.7315211131662,7.7490126631451,17.270596570121,43.8564739582755,12.2680494280201,150.642924561522,60.6408441487902,7.47612249912014,72.4620149027488,19.7444701034086,494.080791129453,274.784985035549,57.0911534924586,8.57911483079029,172.929018907664,32.4135907596103,11.7576873050613,16.8740426944645,243.650295973641,293.276472065426,45.1522805277721,52.9117633652187,201.654502200073,52.6640824084558,123.27991231358,9.36861834475334,11.2992312919404,16.8086156484832,90.1612982759181,318.926279335279,47.8008828777649,917,200.125047642193,3.74805915577136,10.2083600375349,155.215963979538,38.0549527113724,16.4552040296858,89.1208803496422,52.4995320139966,233.077915243564,69.5852701961487,50.7404753893057,71.8789457401691
0901100011465,149.548335399199,40.4838516383907,7.74089169349336,17.222924465991,43.7540988057915,12.2581710539344,150.439378963197,60.6058903172665,7.26180079504747,71.5002053216147,19.7869841364314,495.112262359821,273.136009026088,56.7483114471013,8.52445397551254,168.391358692645,32.2791044244036,11.662624151249,16.8634790730727,241.533724447258,293.727930817016,45.1035150715598,52.9025404288623,201.630915691521,52.6814791583701,123.908365564985,9.4789549121594,11.3099879744669,15.9576074450372,86.7109777737939,316.523573343368,47.7295908329802,917,199.303580531545,3.74220995106357,10.1863005088977,154.145592856766,38.0388604824321,16.589697250731,79.8309851590261,52.4104661859459,229.091771209403,69.7960886171812,50.2162108956946,71.4571497330435
0901100011268,174.815360743168,40.6640901761354,7.63293980690798,17.3533576626925,44.0280470014734,12.2192331882822,150.115694915225,59.9348643598931,7.80014784067374,73.1234828021115,19.5125969641163,484.510820676695,273.082086703755,57.4263083739398,8.74004442819509,180.115906516312,32.7311219664018,11.9578009405448,16.5431122216087,246.365726756389,288.254672786093,44.647727494015,51.8321827139219,201.634581656453,52.328733125422,118.648337938908,9.11720992341025,11.1937820215901,19.7801174912579,88.0673832325014,318.563476193728,47.9421732637936,917,198.640802597461,3.71498052876925,10.2691688925622,155.515101718356,37.8923860453397,16.2473156646904,112.646118619313,52.392073924722,230.255823412353,68.5950434331675,51.9698024122072,72.9081904477011
090110001065A,192.828035907689,40.0730927921099,7.50609328290448,17.4612554206264,44.3258489908267,12.1224077774989,151.702214827678,59.1204831495072,10.3154307330183,76.3881243665811,19.6480462203727,484.198105199161,282.627659164439,56.8039459900208,8.55848758236343,199.740456565401,32.5686781583652,12.4132748774485,17.3748773340814,242.675294398476,292.746957535349,43.8276244196865,53.5255320728965,201.562219944601,53.0588176014316,121.513011595055,9.06374808868021,11.2072206398418,17.1930610319941,80.7320874094555,312.41011536785,48.0540252398025,917,203.262319437872,3.64777837064886,10.2531566717567,160.563308982577,37.6526520834722,16.0620351079444,109.35701409358,54.4635852479711,247.718476418391,68.7932350200124,51.5726451086211,72.685306658122
0901100011395,223.920988455316,40.023833356022,7.48216655914102,17.5414366018046,44.5234216965017,12.076628368775,151.439973334458,58.6411212975783,10.949337647865,77.1953705831695,19.4482347597579,470.691441037098,282.385737750015,56.9810215382528,8.57103970544429,211.661879482347,32.7443973967413,13.3230000237632,17.7397710778406,244.140435363545,288.370927044143,43.5849846870974,52.7515181255322,201.557512253498,53.4642466709156,117.097832404211,8.88333604265788,11.0705402758905,16.9060806060275,78.5322164140329,311.59647399241,48.2578219850568,917,201.993030602588,3.58082671069335,10.3710612704786,162.183826410131,37.6040909026875,15.871276169173,111.128234579279,56.0412220400866,242.949577998042,67.6784279125231,52.3854297835417,73.5374855973881
0901100011535,239.391417956162,40.1067200823062,7.50254378410961,17.5794904263414,44.5760009329252,12.0744519657989,151.189266533438,58.4734102414022,10.2679176750492,77.2749315107732,19.3477077994214,465.793783113373,281.358477087263,57.1386232695677,8.60363224128266,211.723578660424,32.8291740675978,14.0528388510178,17.978553816248,245.233453235434,286.190073254701,43.6009986468836,52.214563881678,201.569700079446,53.7460507487942,115.055296938817,8.81429592530238,11.0204774250891,17.0760792815518,78.8958601587002,312.441174090702,48.3362791319077,917,201.116124306327,3.55415642154488,10.4181218795803,162.470236988738,37.6167326197165,15.8071904777627,112.838441450109,56.5314675338786,239.324204065554,67.2081475388734,52.7199328841192,73.8876704140127
0901100011380,237.456279612128,40.4615602512763,7.4861873041868,17.6283049488618,44.4426882945281,12.1060137080914,149.993883516608,58.3039953113887,8.70602043092221,75.9852994208505,19.0648012356949,460.725423661955,274.936269638971,57.6359225090004,8.72338544991467,200.231887872557,33.0742554193008,13.2768965757486,17.0932716755566,248.668877179107,280.280216862851,43.7579129649705,50.1425190667495,201.614219766052,52.8624361272829,109.994110737546,8.66424263858257,10.9584603614671,18.4737748176891,82.2043766063539,316.287408541221,48.2823999844644,917,197.876567012637,3.56215697424986,10.4394817280728,159.895674107871,37.6857407219729,15.737602498791,122.931448682534,54.3524638960305,227.973186205367,66.5644187511597,53.5210457197096,74.6059478344179
0901100010217,193.190853278687,40.6976351113657,7.53626809365093,17.4489940245736,44.182583626746,12.1818955635213,149.552054780681,59.1840366247682,8.07293570562615,74.1430487855093,19.2307806190076,472.895012219865,271.172296225431,57.6016289278003,8.78257404402408,187.734724744987,32.8726314531654,12.2589717457011,16.4493429182576,247.748817322724,282.685624331161,44.2541482898411,50.4260894629387,201.637268229649,52.0189077645598,113.241255192614,8.85490630515346,11.0691253365109,20.8558853965679,87.4181302169366,318.911769587167,48.0540413819439,917,196.990386755411,3.67706995525786,10.3153014012729,156.625431380066,37.789788996299,15.990437708032,122.577631324454,52.4544640265948,225.940400973161,67.4995298625721,52.5288271900938,73.4030773994745
0901100011323,191.470287158101,41.2399000202541,7.46529740850026,17.5308778417102,44.0989252442993,12.1828871131217,147.304111067914,58.3643917583992,7.30533706282982,72.9708533185083,18.5095404405476,452.82429144753,259.869153118931,58.380586254664,8.99089549598582,177.360304666549,33.2785047046803,11.9652512719978,15.6414220160716,253.235384253956,269.901728496442,44.0411888571613,45.8941686412861,201.694637086592,50.6008514250329,101.293467901092,8.38662171738359,10.8509511429256,24.0367842251442,91.5499177656949,324.165560936545,48.0182244757017,917,190.653301610877,3.6471470920325,10.4388011795729,153.264156664156,37.9096121993783,15.6359527980726,122.514833296434,50.1312237055757,205.822543164755,65.3755563825549,53.9382970511862,74.4002534025291
090110001154A,141.209495130226,39.9814952342606,7.75679185914475,17.2057942219435,43.6446593798318,12.2542340700816,151.142979325309,60.771044388878,7.12476915096276,70.9986794496456,20.0564626754226,504.590347168255,275.362977262129,55.9386151473461,8.37786906480192,164.585154495028,31.9572675111716,11.588046881238,17.719081767795,236.606015696317,299.958661077115,45.1318023613439,54.0184798693726,201.587393730924,53.1478745211217,129.198794743759,9.8319899733707,11.4097878394985,14.8431296054205,79.4491543623776,311.402708498871,47.5633081089907,917,201.109808233835,3.73967050154785,10.1616542404418,154.132274062663,38.143459447958,16.8288649783033,66.2638563040962,52.7531952203593,230.993118789089,71.0588359369235,48.8950421473807,70.4634949513481
090110011072A,342.483731753507,38.6646723032362,8.35512254112689,17.5864282178204,45.9672867281148,11.826052707109,155.153331007351,58.0863524727293,7.18822335780087,83.9501753428965,19.7996268178162,421.203570597337,306.278648331071,55.6862408999097,8.26909403157618,168.786086217447,32.3126609788936,12.9811207272905,17.2177567416438,235.225166369773,297.99038851976,43.2993557755344,58.3608351609769,201.416986318624,66.6950881709861,119.547448541763,9.2121013448521,10.6143708622569,13.8656984275339,63.1330869234407,291.687012605974,49.4512303205613,917,205.141937417523,3.54002349545761,11.477450926568,180.305513355428,39.8950292150534,15.5126544012734,53.6790226926743,95.5201716416022,227.496635692835,63.7881548261808,52.6041063417521,74.0732096712063
0901100111037,338.50695973765,38.6768085130311,8.28205273247024,17.5933611911409,45.9030688072761,11.8307695973625,155.134295114111,58.2113086781297,7.30201411106611,83.9116212193895,19.8351880729454,424.797670609018,305.988085658876,55.6831811720281,8.27184285180758,171.020885556924,32.3135353091589,12.980855309394,17.5798837513952,235.3113591578,298.528577359594,43.2554311941874,58.4477219146983,201.413583738991,65.7123616267285,120.294434207844,9.23124551936578,10.6344628090821,13.842578389173,63.3769085338607,292.114061420708,49.3939190282164,917,205.646909658181,3.54070090729154,11.5773604266542,179.571090566241,39.8683542443596,15.548268236626,54.4100887049771,95.4447065621514,232.0446893335,64.1080414643706,52.5446322084714,73.9474144492903
0901100111041,328.813789591354,38.5375847153267,8.16307803282553,17.5837920297792,46.1588965659676,11.814568976163,156.013253877243,58.3606333651887,7.27939686434151,85.0329108194367,19.9625789000095,422.913478798466,311.108721137162,55.4848539799423,8.24518835493607,167.44282934202,32.2209655873853,12.9454167231676,17.3759228488356,233.983953006264,303.248514150489,43.2145196612768,59.813925868532,201.394840422275,64.637861912372,122.012872892326,9.41447698225254,10.6083895926738,13.7531829757176,62.5744479642553,290.219030489091,49.4540505735878,917,206.552485870106,3.54389671273333,11.9550384893572,182.592656607388,41.1518032048735,15.5483956395951,53.1544817622939,95.3729745168751,231.491013387975,65.4351308158431,52.4340341336421,73.6064655043266
0901100211003,384.071468765204,39.5199337848763,8.86643729981022,17.7251229148649,45.3648200393041,11.9214139418136,152.702072070777,57.6963450777658,7.55415327855171,81.0714870590954,19.3516624110262,434.968164368512,292.113759868482,56.9012138935593,8.4724964272815,192.931107251865,32.8810114337381,14.7074109729589,23.2537105120013,243.669362594114,285.577362634847,43.5549471193557,54.2383555149375,201.53452604812,68.5196425550071,113.010436447164,8.80848038641125,10.758526825065,14.8068063145285,68.3652949686685,303.11294439035,49.1386749888904,917,201.643888115332,3.5068331168362,10.7295190069681,172.888490516489,38.1362641895615,15.5147318020312,65.5876911504515,79.3726583726235,228.868718263514,63.0494511619772,53.6057147262319,75.9768983080452
